sample_id,master_seed,eps,ic_corr_length,ic_spectral_decay,mobility_corr_length,mobility_spectral_decay,mobility_mean_empirical,split
109,42,0.026089652215795477,0.06935091534367174,2.998538497189709,0.13904853612635884,2.658993260869261,0.9990740418434143,train
110,42,0.03898045838832968,0.11336866033558148,3.723288494737047,0.17852824467761258,2.6357728628945987,0.9996901750564575,val
111,42,0.024483466953615484,0.15493078391996679,2.1663178935654654,0.16065371970345454,2.679586592796884,1.0008320808410645,val
112,42,0.03625529162323375,0.104605386108879,2.571138866219787,0.1044778641510954,3.602818931900848,0.9995429515838623,train
113,42,0.03970846886171901,0.08001315215772578,3.677965169995921,0.19016121780197795,3.4420822398931383,0.998956561088562,train
114,42,0.04248950090394314,0.1069381188729964,3.053557898236191,0.11166600553920811,3.0082854136861954,0.9991756081581116,train
115,42,0.03228906796282482,0.16690098635576234,3.1822922580715467,0.12502940149855687,3.8512156095247034,1.0008138418197632,train
116,42,0.040108882298816345,0.18607865379806143,3.521162721138947,0.09826862732039299,2.9911507374189097,0.9995678067207336,test
117,42,0.02140865076609037,0.0986850366285778,2.0722368145925913,0.17622782469170217,3.388526886526007,0.9973416924476624,train
118,42,0.04872222761587988,0.07004823806270712,2.8388935531182424,0.170019361452528,3.0975933248383787,0.9991505146026611,ood_test
119,42,0.04068496505118767,0.053895713047390874,2.0746035870447193,0.1880283490795196,2.5498623159743814,0.9990730881690979,train
120,42,0.033842068700168704,0.05516138379237619,2.6376872950543877,0.1448144415182993,3.5011781052933735,1.0012125968933105,val
121,42,0.032168727559477625,0.1696708896723454,3.9071302496933074,0.08990007655530217,2.849211121355426,0.9998314380645752,train
122,42,0.025938511718249017,0.12445223065020032,3.983190731466866,0.09046215722057875,2.6794700055109146,0.9999960064888,train
123,42,0.03650407595394763,0.16109713295814215,2.159539201831116,0.18040227640379813,2.5566562616966753,1.000443696975708,val
124,42,0.032116970211769395,0.10924586407409041,2.8943602008214397,0.0939295044070902,2.822493158065901,0.9993669986724854,train
125,42,0.025463910046003832,0.06203096792338707,3.172598620555541,0.11889815075049491,3.335773075499288,0.9987243413925171,train
126,42,0.021227986954459988,0.07232933343608651,2.3285912699667213,0.16709152437673025,3.5845398963796518,1.0036468505859375,train
127,42,0.02233365114697186,0.1562018769720409,3.6148942880268438,0.10717838986729343,2.5503224995952647,1.0010523796081543,train
128,42,0.023643527965348778,0.12165048769319022,3.9531914741360654,0.08051940146321883,3.016632984184988,0.9995763897895813,val
129,42,0.043371073549186914,0.11489631069774471,3.11158120646984,0.1891736583420583,2.942928371767801,1.000463604927063,train
130,42,0.03387840947374266,0.059428353540735224,2.524053622448622,0.08303037177917362,3.190364350617517,0.9993108510971069,test
131,42,0.043026625740144764,0.1451574176652595,2.2336869921939773,0.12160376262717518,3.20588433138131,0.9999852180480957,train
132,42,0.02847243273658346,0.10004280429072628,2.550475232104145,0.11889457719954266,2.7362347045275848,0.9987995624542236,val
133,42,0.029337667331718702,0.18217390716340132,2.985556413018279,0.1672081569608685,2.7527264307110575,1.001682996749878,train
134,42,0.04490972732845189,0.18777520355565686,2.59989345899175,0.11090590070409354,2.5786629310146747,1.0010067224502563,ood_test
135,42,0.03703115199088372,0.16753832980469868,2.823706845465184,0.11398615893717101,3.2236816949022713,0.9989725947380066,val
136,42,0.023231135062234457,0.05495908529848126,2.3523972280944903,0.19124811414932494,2.623053919022308,0.9987128376960754,train
137,42,0.039082653754927525,0.10736365095989378,2.8453256353981153,0.19536456280555026,2.6983700261631913,0.9980448484420776,train
138,42,0.03273196082703321,0.055556470113311995,3.006724829266953,0.16323951636430017,3.680941799063902,1.0034735202789307,test
139,42,0.04426339498436249,0.199178108095744,2.4056237014027744,0.14345463101151323,2.916661909080035,0.9993098974227905,ood_test
140,42,0.030103164812034275,0.06764071900795843,3.937930609980025,0.1548533367460614,3.745527470145842,0.9995535612106323,train
141,42,0.036747142473303726,0.10109816795303475,2.332424234344546,0.12518613706529727,3.3979256762439127,0.9999135136604309,train
142,42,0.048313893132398214,0.1707539890015506,3.2935904983760658,0.15002410136097344,2.547309493231748,1.0011438131332397,ood_test
143,42,0.028587402938575507,0.0828427154001875,2.074796946924829,0.14105506014003752,3.970424196690611,1.0039944648742676,val
144,42,0.04231734323927354,0.0871283080142436,2.239558005192907,0.13531000746446728,3.0493242906648677,0.9996320009231567,train
145,42,0.04028199000226715,0.11472416154540277,3.2164531360691875,0.08604589722828618,3.2730861848120356,0.998056173324585,train
146,42,0.0317596675276417,0.054569812178645795,2.742363503695527,0.09037000699174148,3.289921190988312,1.000495195388794,train
147,42,0.034296026667604104,0.0865431794534757,2.159401864342323,0.18889495158363828,3.272186983314848,0.9994381666183472,train
148,42,0.04903897966593772,0.11788066551876593,3.384006486844141,0.0959974282973472,3.79365311450999,0.9972248077392578,ood_test
149,42,0.024604156726811377,0.19171822274910105,2.4448913618587005,0.12565130739847757,2.684341693452576,0.9996622204780579,train
150,42,0.026492708751387914,0.11816823638822439,2.516364328513326,0.10749323841889821,3.330844997163812,1.0019489526748657,val
151,42,0.02231549683099945,0.15841112385578449,3.47886141212631,0.18913740449192767,2.727497878343965,1.001442313194275,train
152,42,0.023282675176940538,0.168049156411303,3.9730909214740384,0.1431814655463367,3.901248985553064,0.9994069337844849,test
153,42,0.026647441278204717,0.06678927485859372,2.275711897188073,0.1434800836852531,3.3045352101767,0.9990360140800476,train
154,42,0.04639392934843534,0.17855661824140218,3.933270613025363,0.1873135695692113,3.930331100399993,1.0027251243591309,ood_test
155,42,0.03908992242808806,0.07576085137063349,3.2672644677428675,0.13290101865144324,2.926587661160304,1.0013140439987183,val
156,42,0.031763078180492996,0.0640613368616044,2.0249762430994096,0.11365783916657335,3.0744621940070305,0.9982344508171082,train
157,42,0.0392042598644181,0.160540471602916,3.1915495104464244,0.1766883321556132,2.580266715597629,1.0018649101257324,train
158,42,0.027022003400696448,0.05900697275203802,3.7973899434617597,0.14628991080185016,2.5528547994719677,1.0007725954055786,train
159,42,0.02851026031026537,0.05809077231005552,2.3816158674038586,0.19625211125966335,2.9724546457705086,0.9976380467414856,train
160,42,0.045985413476797944,0.07293804746826536,3.2771858204446627,0.18309857956945758,2.597679658964901,0.9987035393714905,ood_test
161,42,0.04576641838105898,0.18191855898761922,3.45184102460101,0.16472880400340129,2.642447871476795,0.998421311378479,ood_test
162,42,0.026669341013546788,0.12229191792015695,2.9343266634408227,0.10607511744518006,3.5282441096991324,0.9999988079071045,val
163,42,0.028901016927281656,0.15848913987249483,3.7217306693381293,0.16288134705225435,3.43697968309957,1.0015898942947388,train
164,42,0.04835636980923473,0.17207318877285344,3.726841825876649,0.08260885847145565,3.153787946530342,1.0003595352172852,ood_test
165,42,0.043103561006909194,0.15907316400905158,2.454875547364156,0.12101960389292876,2.7985462821483895,0.9983914494514465,val
166,42,0.04502297878586624,0.07481775777272726,3.9827245930033732,0.1997578392967005,2.928454755038612,0.9990949034690857,ood_test
167,42,0.04623910707713419,0.1631109538913904,3.898301279985434,0.1107680020103686,3.473388962147697,0.9988275170326233,ood_test
168,42,0.048450325648180706,0.12671449138477275,2.811509138046044,0.10271767206004491,2.995426617549945,0.9993813037872314,ood_test
169,42,0.03555206409482921,0.18903213581972916,2.2866697437859616,0.19106591007421372,2.9251077126738503,0.9979596138000488,train
170,42,0.02149209767035533,0.08267807130522856,2.37820314357749,0.13533826421995732,2.9753933155844647,0.999542236328125,train
171,42,0.04429619171770416,0.0733834722776272,3.8503501032405447,0.1188333649139433,2.57181756078857,0.9998241662979126,ood_test
172,42,0.024950384777334925,0.09971277214739632,2.5869264023356466,0.1747092777936016,2.769330097770669,0.9978345632553101,test
173,42,0.03997404674727166,0.1836188076288151,2.945729174253703,0.16207843112433912,2.54744475371576,1.0014302730560303,test
174,42,0.034705267032209525,0.17328619902408843,3.447452319465996,0.12842376127661215,3.031639794903524,0.998598575592041,train
175,42,0.04312873048429883,0.19437201403392063,2.6975216350359474,0.11167969050393789,3.893351083715932,0.9987142086029053,train
176,42,0.031642907361918535,0.15459061720457024,2.24625428471845,0.15374772572344741,3.2133641341768495,1.0004985332489014,test
177,42,0.035721117737917085,0.055429103509449476,2.7166513723363166,0.12643205670978677,3.535623657479956,0.9988713264465332,test
178,42,0.026823750657707965,0.07591764147513858,3.1574152011470984,0.10915316105769216,3.9847144120760296,0.9971022009849548,train
179,42,0.02676278757808064,0.1353940112260401,2.1665150028433606,0.10814937161201331,3.158081363592271,1.0009891986846924,train
180,42,0.029197993926257066,0.11323327273558068,2.7073099180276827,0.17415455900454768,2.7160949158636227,1.0008472204208374,train
181,42,0.049208024886845364,0.087742671296719,2.449097706839141,0.11427026956369599,3.3976655690304005,0.9995136260986328,ood_test
182,42,0.020565797009290916,0.06074483012510504,2.376396770767196,0.08812386905064892,3.513866685710427,1.0002937316894531,val
183,42,0.035873652110217424,0.13175501369382256,2.4756830463841197,0.16769044462936622,3.8979127395897084,0.9982410669326782,train
184,42,0.030580499767350174,0.18626069808737417,3.0811391224888878,0.15132264405096957,3.6318383843682254,0.9994884133338928,val
185,42,0.025742557651972628,0.12662675026382614,3.3997898155696737,0.19619395240708515,3.6766104531160066,0.9973400235176086,train
186,42,0.03289516488410412,0.06843550951808552,3.911811678988999,0.11775349523944725,3.082115377766837,1.0017200708389282,val
187,42,0.02412311269815765,0.17884190961144208,2.8440292286305127,0.1816015093688182,2.505325241623094,0.9996010661125183,train
188,42,0.024713003298511175,0.13852748355010658,2.8526725495080933,0.17988158957161904,2.7785279989855054,0.9997919797897339,train
189,42,0.038147077050028,0.059640404071968876,2.30689253133385,0.1911539203366115,3.6408489796672336,1.0018680095672607,val
190,42,0.03559253026288731,0.18828846105029878,2.6932504744171486,0.1117616126882805,3.6511521132143185,0.9985840320587158,test
191,42,0.035239140926657773,0.13399827945673903,2.214446605416221,0.1093158712721991,3.326394257689876,1.0012822151184082,train
192,42,0.04477650298700145,0.08713361997293176,2.022500782305493,0.1219902262133488,3.1811939136712573,1.0002466440200806,ood_test
193,42,0.04178190012350236,0.19080616527123218,3.5865119524912243,0.18959645097623962,2.790240278896469,0.9998149871826172,train
194,42,0.029231405790667207,0.14067719043364663,3.642484014919078,0.13760427824501426,3.9443948039833385,0.998677670955658,train
195,42,0.03647904207358468,0.1790627870059459,3.065818493760065,0.18545943127474748,2.76119684415333,1.001349687576294,train
196,42,0.04423944820364478,0.15090146621629263,2.227662298714576,0.15185020680608974,3.761843997322848,0.9994162917137146,ood_test
197,42,0.04817139774718315,0.08426163675692211,3.9682072859789264,0.1923433590057857,2.5567231883089847,1.0009841918945312,ood_test
198,42,0.040572611415963425,0.18077486868046744,3.9663806181900307,0.08898686211307796,2.5170476658017322,0.99834144115448,train
199,42,0.042265128127476834,0.10817911083651525,3.75539820186702,0.1318288277202396,2.6943177112204264,0.999262273311615,test
200,42,0.045043411302841826,0.1944000254709748,2.6127887184853775,0.13800050190039184,3.263104302948294,1.000474214553833,ood_test
201,42,0.04124867090964598,0.1155832046379162,3.30816021887129,0.0944822969661589,3.7041915426547654,1.0003423690795898,train
202,42,0.02696090956431801,0.08191187580156431,2.4777990724338115,0.18691334252314462,2.862155637724558,1.0004457235336304,train
203,42,0.03225376791855333,0.0668771461714169,2.605687028478295,0.12048471944140557,3.4078536381977096,0.9970288276672363,test
204,42,0.020405301808479534,0.10115884004463377,3.676758265237914,0.10224326808517883,3.1127930378515156,1.000518798828125,val
205,42,0.03869286507623283,0.11287817416309905,2.5632799013078893,0.11263099032542527,3.007499851445795,0.9988487958908081,val
206,42,0.023413008397259013,0.17695286332852572,2.1913409297216844,0.1340777473756521,3.1754149999556303,0.9987016320228577,train
207,42,0.048253250098794456,0.11392777918704461,3.582473324766244,0.09015095682635262,2.796534525611837,1.0004680156707764,ood_test
208,42,0.03559052608665117,0.19164819350692036,2.5591914460520435,0.14875790479208695,3.1752296235958193,0.9981534481048584,train
209,42,0.02687177145082143,0.10578227143997702,3.4861535103167958,0.1294050018256044,3.298470995934478,1.00363028049469,train
210,42,0.03878327332168172,0.18503838764784158,3.972518795972786,0.14711140285039914,3.2076990933493734,0.9982983469963074,train
211,42,0.04835864293253779,0.13641491085399907,2.0774193654936015,0.12289507368335109,3.0408239636274756,1.0000905990600586,ood_test
212,42,0.021935110699993907,0.13431000984613306,3.977220022749403,0.19091859952006485,3.8981236392428715,1.0021095275878906,test
213,42,0.038966932309738224,0.09062366938754232,2.2733255471420613,0.13816851009548434,3.1654751927447093,0.9985319375991821,train
214,42,0.03953968670782662,0.16654275694316073,2.7519255685629713,0.11828940357818038,2.6394987492204405,0.9994313716888428,val
215,42,0.03012880871086101,0.05726620275888687,2.481457664051174,0.1758082591550767,3.7731472804004746,1.0032463073730469,test
216,42,0.023262781130232446,0.13733739032440337,2.5545402426353627,0.15376452573118943,2.983987800043966,0.9999930262565613,test
217,42,0.048135379171681966,0.11630300579449585,3.546757738453149,0.15198791548389354,3.851796486523413,1.0000388622283936,ood_test
218,42,0.04937577647097948,0.1459757387867331,3.7154721666761072,0.19556490331188373,3.9167157398103254,0.9983984231948853,ood_test
219,42,0.04351823579488627,0.05226218475605109,3.4877943727838505,0.11108796308210643,3.088625224227303,1.0009353160858154,train
220,42,0.040947063600444616,0.13700965886826738,3.647093116640784,0.18032766736731531,2.806164104131744,1.000044584274292,val
221,42,0.04445694508977586,0.1195596012679106,3.484349171667469,0.18254440799861932,2.849980130433219,0.9979482889175415,ood_test
222,42,0.04168372764962335,0.15483276158179823,3.806316019234939,0.1809274350898039,3.6763232105732775,0.9975117444992065,train
223,42,0.031067011859698585,0.1022364410956956,3.2278462275089606,0.19679250361409223,2.8166958605690917,0.9984081387519836,val
224,42,0.0371852907400011,0.10941620885146526,2.3046260268483554,0.1520700127499232,3.6491275290280125,1.000974416732788,train
225,42,0.031483641649280344,0.08994311463963342,3.2930828063606494,0.15494299908222176,3.606163911721427,1.0018689632415771,train
226,42,0.025404577811205524,0.058016286907151764,2.741888081965755,0.19421075736286475,2.8126692416992434,0.997641384601593,train
227,42,0.028909649215182742,0.09456234556591586,3.3663320306529103,0.18031241927775682,2.8629757382960705,0.9984880685806274,val
228,42,0.0323745520447152,0.1850103527889576,2.290683997883205,0.10343262529710932,3.9892365310732005,0.9990208148956299,val
229,42,0.044251801275107555,0.1981649913077846,3.1841256227317114,0.14850122094594753,3.5864476827842724,0.9996869564056396,ood_test
230,42,0.021656322506828182,0.1907102517141786,2.851988895873781,0.15830261115600386,3.241797509584453,0.9997117519378662,train
231,42,0.02747054578355149,0.17655835784139073,3.448227927674151,0.19701741406280276,3.9454273355872655,0.9996667504310608,test
232,42,0.03494104066962744,0.10233835946980753,3.953783074225424,0.15276115223349257,2.804300185747552,0.9998807907104492,train
